id,name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,height,weight,abilities,sprite_png,sprite_svg
662,fletchinder,fire,flying,62,73,55,56,52,84,7,160,"flame-body,gale-wings",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/662.svg
663,talonflame,fire,flying,78,81,71,74,69,126,12,245,"flame-body,gale-wings",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/663.svg
664,scatterbug,bug,,38,35,40,27,25,35,3,25,"shield-dust,compound-eyes,friend-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/664.svg
665,spewpa,bug,,45,22,60,27,30,29,3,84,"shed-skin,friend-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/665.svg
666,vivillon,bug,flying,80,52,50,90,50,89,12,170,"shield-dust,compound-eyes,friend-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/666.svg
667,litleo,fire,normal,62,50,58,73,54,72,6,135,"rivalry,unnerve,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/667.svg
668,pyroar,fire,normal,86,68,72,109,66,106,15,815,"rivalry,unnerve,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/668.svg
669,flabebe,fairy,,44,38,39,61,79,42,1,1,"flower-veil,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/669.svg
670,floette,fairy,,54,45,47,75,98,52,2,9,"flower-veil,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/670.svg
671,florges,fairy,,78,65,68,112,154,75,11,100,"flower-veil,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/671.svg
672,skiddo,grass,,66,65,48,62,57,52,9,310,"sap-sipper,grass-pelt",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/672.svg
673,gogoat,grass,,123,100,62,97,81,68,17,910,"sap-sipper,grass-pelt",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/673.svg
674,pancham,fighting,,67,82,62,46,48,43,6,80,"iron-fist,mold-breaker,scrappy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/674.svg
675,pangoro,fighting,dark,95,124,78,69,71,58,21,1360,"iron-fist,mold-breaker,scrappy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/675.svg
676,furfrou,normal,,75,80,60,65,90,102,12,280,fur-coat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/676.svg
677,espurr,psychic,,62,48,54,63,60,68,3,35,"keen-eye,infiltrator,own-tempo",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/677.svg
678,meowstic-male,psychic,,74,48,76,83,81,104,6,85,"keen-eye,infiltrator,prankster",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/678.svg
679,honedge,steel,ghost,45,80,100,35,37,28,8,20,no-guard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/679.svg
680,doublade,steel,ghost,59,110,150,45,49,35,8,45,no-guard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/680.svg
681,aegislash-shield,steel,ghost,60,50,140,50,140,60,17,530,stance-change,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/681.svg
682,spritzee,fairy,,78,52,60,63,65,23,2,5,"healer,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/682.svg
683,aromatisse,fairy,,101,72,72,99,89,29,8,155,"healer,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/683.svg
684,swirlix,fairy,,62,48,66,59,57,49,4,35,"sweet-veil,unburden",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/684.svg
685,slurpuff,fairy,,82,80,86,85,75,72,8,50,"sweet-veil,unburden",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/685.svg
686,inkay,dark,psychic,53,54,53,37,46,45,4,35,"contrary,suction-cups,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/686.svg
687,malamar,dark,psychic,86,92,88,68,75,73,15,470,"contrary,suction-cups,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/687.svg
688,binacle,rock,water,42,52,67,39,56,50,5,310,"tough-claws,sniper,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/688.svg
689,barbaracle,rock,water,72,105,115,54,86,68,13,960,"tough-claws,sniper,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/689.svg
690,skrelp,poison,water,50,60,60,60,60,30,5,73,"poison-point,poison-touch,adaptability",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/690.svg
691,dragalge,poison,dragon,65,75,90,97,123,44,18,815,"poison-point,poison-touch,adaptability",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/691.svg
692,clauncher,water,,50,53,62,58,63,44,5,83,mega-launcher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/692.svg
693,clawitzer,water,,71,73,88,120,89,59,13,353,mega-launcher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/693.svg
694,helioptile,electric,normal,44,38,33,61,43,70,5,60,"dry-skin,sand-veil,solar-power",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/694.svg
695,heliolisk,electric,normal,62,55,52,109,94,109,10,210,"dry-skin,sand-veil,solar-power",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/695.svg
696,tyrunt,rock,dragon,58,89,77,45,45,48,8,260,"strong-jaw,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/696.svg
697,tyrantrum,rock,dragon,82,121,119,69,59,71,25,2700,"strong-jaw,rock-head",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/697.svg
698,amaura,rock,ice,77,59,50,67,63,46,13,252,"refrigerate,snow-warning",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/698.svg
699,aurorus,rock,ice,123,77,72,99,92,58,27,2250,"refrigerate,snow-warning",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/699.svg
700,sylveon,fairy,,95,65,65,110,130,60,10,235,"cute-charm,pixilate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/700.svg
701,hawlucha,fighting,flying,78,92,75,74,63,118,8,215,"limber,unburden,mold-breaker",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/701.svg
702,dedenne,electric,fairy,67,58,57,81,67,101,2,22,"cheek-pouch,pickup,plus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/702.svg
703,carbink,rock,fairy,50,50,150,50,150,50,3,57,"clear-body,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/703.svg
704,goomy,dragon,,45,50,35,55,75,40,3,28,"sap-sipper,hydration,gooey",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/704.svg
705,sliggoo,dragon,,68,75,53,83,113,60,8,175,"sap-sipper,hydration,gooey",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/705.svg
706,goodra,dragon,,90,100,70,110,150,80,20,1505,"sap-sipper,hydration,gooey",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/706.svg
707,klefki,steel,fairy,57,80,91,80,87,75,2,30,"prankster,magician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/707.svg
708,phantump,ghost,grass,43,70,48,50,60,38,4,70,"natural-cure,frisk,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/708.svg
709,trevenant,ghost,grass,85,110,76,65,82,56,15,710,"natural-cure,frisk,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/709.svg
710,pumpkaboo-average,ghost,grass,49,66,70,44,55,51,4,50,"pickup,frisk,insomnia",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/710.svg
711,gourgeist-average,ghost,grass,65,90,122,58,75,84,9,125,"pickup,frisk,insomnia",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/711.svg
712,bergmite,ice,,55,69,85,32,35,28,10,995,"own-tempo,ice-body,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/712.svg
713,avalugg,ice,,95,117,184,44,46,28,20,5050,"own-tempo,ice-body,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/713.svg
714,noibat,flying,dragon,40,30,35,45,40,55,5,80,"frisk,infiltrator,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/714.svg
715,noivern,flying,dragon,85,70,80,97,80,123,15,850,"frisk,infiltrator,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/715.svg
716,xerneas,fairy,,126,131,95,131,98,99,30,2150,fairy-aura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/716.svg
717,yveltal,dark,flying,126,131,95,131,98,99,58,2030,dark-aura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/717.svg
718,zygarde-50,dragon,ground,108,100,121,81,95,95,50,3050,aura-break,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/718.svg
719,diancie,rock,fairy,50,100,150,100,150,50,7,88,clear-body,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/719.svg
720,hoopa,psychic,ghost,80,110,60,150,130,70,5,90,magician,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/720.svg
721,volcanion,fire,water,80,110,120,130,90,70,17,1950,water-absorb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/721.svg
722,rowlet,grass,flying,68,55,55,50,50,42,3,15,"overgrow,long-reach",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/722.svg
723,dartrix,grass,flying,78,75,75,70,70,52,7,160,"overgrow,long-reach",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/723.svg
724,decidueye,grass,ghost,78,107,75,100,100,70,16,366,"overgrow,long-reach",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/724.svg
725,litten,fire,,45,65,40,60,40,70,4,43,"blaze,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/725.svg
726,torracat,fire,,65,85,50,80,50,90,7,250,"blaze,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/726.svg
727,incineroar,fire,dark,95,115,90,80,90,60,18,830,"blaze,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/727.svg
728,popplio,water,,50,54,54,66,56,40,4,75,"torrent,liquid-voice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/728.svg
729,brionne,water,,60,69,69,91,81,50,6,175,"torrent,liquid-voice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/729.svg
730,primarina,water,fairy,80,74,74,126,116,60,18,440,"torrent,liquid-voice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/730.svg
731,pikipek,normal,flying,35,75,30,30,30,65,3,12,"keen-eye,skill-link,pickup",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/731.svg
732,trumbeak,normal,flying,55,85,50,40,50,75,6,148,"keen-eye,skill-link,pickup",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/732.svg
