id,name,name_norm,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,base_total,height,weight,abilities,sprite_png,sprite_svg,generation,legendary,weak_to,resist_to,immune_to
578,duosion,duosion,psychic,nan,65,40,50,125,60,30,370,6,80,"overcoat,magic-guard,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/578.svg,,,"bug, dark, ghost","fighting, psychic",
579,reuniclus,reuniclus,psychic,nan,110,65,75,125,85,30,490,10,201,"overcoat,magic-guard,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/579.svg,,,"bug, dark, ghost","fighting, psychic",
580,ducklett,ducklett,water,flying,62,44,50,44,50,55,305,5,55,"keen-eye,big-pecks,hydration",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/580.svg,,,"electric, rock","bug, fighting, fire, steel, water",ground
581,swanna,swanna,water,flying,75,87,63,87,63,98,473,13,242,"keen-eye,big-pecks,hydration",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/581.svg,,,"electric, rock","bug, fighting, fire, steel, water",ground
582,vanillite,vanillite,ice,nan,36,50,50,65,60,44,305,4,57,"ice-body,snow-cloak,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/582.svg,,,"fighting, fire, rock, steel",ice,
583,vanillish,vanillish,ice,nan,51,65,65,80,75,59,395,11,410,"ice-body,snow-cloak,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/583.svg,,,"fighting, fire, rock, steel",ice,
584,vanilluxe,vanilluxe,ice,nan,71,95,85,110,95,79,535,13,575,"ice-body,snow-warning,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/584.svg,,,"fighting, fire, rock, steel",ice,
585,deerling,deerling,normal,grass,60,60,50,40,50,75,335,6,195,"chlorophyll,sap-sipper,serene-grace",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/585.svg,,,"bug, fighting, fire, flying, ice, poison","electric, grass, ground, water",ghost
586,sawsbuck,sawsbuck,normal,grass,80,100,70,60,70,95,475,19,925,"chlorophyll,sap-sipper,serene-grace",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/586.svg,,,"bug, fighting, fire, flying, ice, poison","electric, grass, ground, water",ghost
587,emolga,emolga,electric,flying,55,75,60,75,60,103,428,4,50,"static,motor-drive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/587.svg,,,"ice, rock","bug, fighting, flying, grass, steel",ground
588,karrablast,karrablast,bug,nan,50,75,45,40,45,60,315,5,59,"swarm,shed-skin,no-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/588.svg,,,"fire, flying, rock","fighting, grass, ground",
589,escavalier,escavalier,bug,steel,70,135,105,60,105,20,495,10,330,"swarm,shell-armor,overcoat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/589.svg,,,fire,"bug, dragon, fairy, grass, ice, normal, psychic, steel",poison
590,foongus,foongus,grass,poison,69,55,45,55,55,15,294,2,10,"effect-spore,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/590.svg,,,"fire, flying, ice, psychic","electric, fairy, fighting, grass, water",
591,amoonguss,amoonguss,grass,poison,114,85,70,85,80,30,464,6,105,"effect-spore,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/591.svg,,,"fire, flying, ice, psychic","electric, fairy, fighting, grass, water",
592,frillish,frillish,water,ghost,55,40,50,65,85,40,335,12,330,"water-absorb,cursed-body,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/592.svg,,,"dark, electric, ghost, grass","bug, fire, ice, poison, steel, water","fighting, normal"
593,jellicent,jellicent,water,ghost,100,60,70,85,105,60,480,22,1350,"water-absorb,cursed-body,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/593.svg,,,"dark, electric, ghost, grass","bug, fire, ice, poison, steel, water","fighting, normal"
594,alomomola,alomomola,water,nan,165,75,80,40,45,65,470,12,316,"healer,hydration,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/594.svg,,,"electric, grass","fire, ice, steel, water",
595,joltik,joltik,bug,electric,50,47,50,57,50,65,319,1,6,"compound-eyes,unnerve,swarm",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/595.svg,,,"fire, rock","electric, fighting, grass, steel",
596,galvantula,galvantula,bug,electric,70,77,60,97,60,108,472,8,143,"compound-eyes,unnerve,swarm",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/596.svg,,,"fire, rock","electric, fighting, grass, steel",
597,ferroseed,ferroseed,grass,steel,44,50,91,24,86,10,305,6,188,iron-barbs,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/597.svg,,,"fighting, fire","dragon, electric, fairy, grass, normal, psychic, rock, steel, water",poison
598,ferrothorn,ferrothorn,grass,steel,74,94,131,54,116,20,489,10,1100,"iron-barbs,anticipation",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/598.svg,,,"fighting, fire","dragon, electric, fairy, grass, normal, psychic, rock, steel, water",poison
599,klink,klink,steel,nan,40,55,70,45,60,30,300,3,210,"plus,minus,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/599.svg,,,"fighting, fire, ground","bug, dragon, fairy, flying, grass, ice, normal, psychic, rock, steel",poison
600,klang,klang,steel,nan,60,80,95,70,85,50,440,6,510,"plus,minus,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/600.svg,,,"fighting, fire, ground","bug, dragon, fairy, flying, grass, ice, normal, psychic, rock, steel",poison
601,klinklang,klinklang,steel,nan,60,100,115,70,85,90,520,6,810,"plus,minus,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/601.svg,,,"fighting, fire, ground","bug, dragon, fairy, flying, grass, ice, normal, psychic, rock, steel",poison
602,tynamo,tynamo,electric,nan,35,55,40,45,40,60,275,2,3,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/602.svg,,,ground,"electric, flying, steel",
603,eelektrik,eelektrik,electric,nan,65,85,70,75,70,40,405,12,220,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/603.svg,,,ground,"electric, flying, steel",
604,eelektross,eelektross,electric,nan,85,115,80,105,80,50,515,21,805,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/604.svg,,,ground,"electric, flying, steel",
605,elgyem,elgyem,psychic,nan,55,55,55,85,55,30,335,5,90,"telepathy,synchronize,analytic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/605.svg,,,"bug, dark, ghost","fighting, psychic",
606,beheeyem,beheeyem,psychic,nan,75,75,75,125,95,40,485,10,345,"telepathy,synchronize,analytic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/606.svg,,,"bug, dark, ghost","fighting, psychic",
607,litwick,litwick,ghost,fire,50,30,55,65,55,20,275,3,31,"flash-fire,flame-body,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/607.svg,,,"dark, ghost, ground, rock, water","bug, fairy, fire, grass, ice, poison, steel","fighting, normal"
608,lampent,lampent,ghost,fire,60,40,60,95,60,55,370,6,130,"flash-fire,flame-body,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/608.svg,,,"dark, ghost, ground, rock, water","bug, fairy, fire, grass, ice, poison, steel","fighting, normal"
609,chandelure,chandelure,ghost,fire,60,55,90,145,90,80,520,10,343,"flash-fire,flame-body,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/609.svg,,,"dark, ghost, ground, rock, water","bug, fairy, fire, grass, ice, poison, steel","fighting, normal"
610,axew,axew,dragon,nan,46,87,60,30,40,57,320,6,180,"rivalry,mold-breaker,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/610.svg,,,"dragon, fairy, ice","electric, fire, grass, water",
611,fraxure,fraxure,dragon,nan,66,117,70,40,50,67,410,10,360,"rivalry,mold-breaker,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/611.svg,,,"dragon, fairy, ice","electric, fire, grass, water",
612,haxorus,haxorus,dragon,nan,76,147,90,60,70,97,540,18,1055,"rivalry,mold-breaker,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/612.svg,,,"dragon, fairy, ice","electric, fire, grass, water",
613,cubchoo,cubchoo,ice,nan,55,70,40,60,40,40,305,5,85,"snow-cloak,slush-rush,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/613.svg,,,"fighting, fire, rock, steel",ice,
614,beartic,beartic,ice,nan,95,130,80,70,80,50,505,26,2600,"snow-cloak,slush-rush,swift-swim",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/614.svg,,,"fighting, fire, rock, steel",ice,
615,cryogonal,cryogonal,ice,nan,80,50,50,95,135,105,515,11,1480,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/615.svg,,,"fighting, fire, rock, steel",ice,
616,shelmet,shelmet,bug,nan,50,40,85,40,65,25,305,4,77,"hydration,shell-armor,overcoat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/616.svg,,,"fire, flying, rock","fighting, grass, ground",
617,accelgor,accelgor,bug,nan,80,70,40,100,60,145,495,8,253,"hydration,sticky-hold,unburden",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/617.svg,,,"fire, flying, rock","fighting, grass, ground",
618,stunfisk,stunfisk,ground,electric,109,66,84,81,99,32,471,7,110,"static,limber,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/618.svg,,,"grass, ground, ice, water","flying, poison, rock, steel",electric
619,mienfoo,mienfoo,fighting,nan,45,85,50,55,50,65,350,9,200,"inner-focus,regenerator,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/619.svg,,,"fairy, flying, psychic","bug, dark, rock",
620,mienshao,mienshao,fighting,nan,65,125,60,95,60,105,510,14,355,"inner-focus,regenerator,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/620.svg,,,"fairy, flying, psychic","bug, dark, rock",
621,druddigon,druddigon,dragon,nan,77,120,90,60,90,48,485,16,1390,"rough-skin,sheer-force,mold-breaker",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/621.svg,,,"dragon, fairy, ice","electric, fire, grass, water",
622,golett,golett,ground,ghost,59,74,50,35,50,35,303,10,920,"iron-fist,klutz,no-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/622.svg,,,"dark, ghost, grass, ice, water","bug, poison, rock","electric, fighting, normal"
623,golurk,golurk,ground,ghost,89,124,80,55,80,55,483,28,3300,"iron-fist,klutz,no-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/623.svg,,,"dark, ghost, grass, ice, water","bug, poison, rock","electric, fighting, normal"
624,pawniard,pawniard,dark,steel,45,85,70,40,40,60,340,5,102,"defiant,inner-focus,pressure",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/624.svg,,,"fighting, fire, ground","dark, dragon, flying, ghost, grass, ice, normal, rock, steel","poison, psychic"
625,bisharp,bisharp,dark,steel,65,125,100,60,70,70,490,16,700,"defiant,inner-focus,pressure",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/625.svg,,,"fighting, fire, ground","dark, dragon, flying, ghost, grass, ice, normal, rock, steel","poison, psychic"
626,bouffalant,bouffalant,normal,nan,95,110,95,40,95,55,490,16,946,"reckless,sap-sipper,soundproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/626.svg,,,fighting,,ghost
627,rufflet,rufflet,normal,flying,70,83,50,37,50,60,350,5,105,"keen-eye,sheer-force,hustle",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/627.svg,,,"electric, ice, rock","bug, grass","ghost, ground"
628,braviary,braviary,normal,flying,100,123,75,57,75,80,510,15,410,"keen-eye,sheer-force,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/628.svg,,,"electric, ice, rock","bug, grass","ghost, ground"
629,vullaby,vullaby,dark,flying,70,55,75,45,65,60,370,5,90,"big-pecks,overcoat,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/629.svg,,,"electric, fairy, ice, rock","dark, ghost, grass","ground, psychic"
630,mandibuzz,mandibuzz,dark,flying,110,65,105,55,95,80,510,12,395,"big-pecks,overcoat,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/630.svg,,,"electric, fairy, ice, rock","dark, ghost, grass","ground, psychic"
